Issue Type,Summary,Description,Epic Name,Epic Link,Labels,Priority,Requirement ID,Phase,Acceptance Criteria,Component
Story,"UAM-APP-013: Support application tag taxonomy such as development, finance, communication, AI, storage, job-search and entertainment","h2. Normative
The platform shall support application tag taxonomy such as development, finance, communication, AI, storage, job-search and entertainment.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-APP-013`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-APP-013
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-02
",,EPIC-P1-02,"phase-1,visibility,uam,req-id,must,uam-app-013",High,UAM-APP-013,1,Given synthetic fixtures for tenant A; when exercising `UAM-APP-013`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-APP
Story,UAM-APP-014: Identify public GenAI/LLM applications and browser experiences as a distinct catalog class,"h2. Normative
The platform shall identify public GenAI/LLM applications and browser experiences as a distinct catalog class.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-APP-014`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-APP-014
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-02
",,EPIC-P1-02,"phase-1,visibility,uam,req-id,must,uam-app-014",High,UAM-APP-014,1,Given synthetic fixtures for tenant A; when exercising `UAM-APP-014`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-APP
Story,"UAM-APP-015: Expose application activity in dashboards, search, reports, risk timeline and investigation evidence","h2. Normative
The platform shall expose application activity in dashboards, search, reports, risk timeline and investigation evidence.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-APP-015`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-APP-015
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-02
",,EPIC-P1-02,"phase-1,visibility,uam,req-id,must,uam-app-015",High,UAM-APP-015,1,Given synthetic fixtures for tenant A; when exercising `UAM-APP-015`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-APP
Story,UAM-APP-016: Allow applications to be excluded from recording while still optionally contributing aggregate time metrics,"h2. Normative
The platform shall allow applications to be excluded from recording while still optionally contributing aggregate time metrics.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-APP-016`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-APP-016
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-02
",,EPIC-P1-02,"phase-1,visibility,uam,req-id,must,uam-app-016",High,UAM-APP-016,1,Given synthetic fixtures for tenant A; when exercising `UAM-APP-016`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-APP
Story,UAM-APP-017: Deduplicate overlapping process/window telemetry into human-meaningful usage sessions,"h2. Normative
The platform shall deduplicate overlapping process/window telemetry into human-meaningful usage sessions.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-APP-017`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-APP-017
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-02
",,EPIC-P1-02,"phase-1,visibility,uam,req-id,must,uam-app-017",High,UAM-APP-017,1,Given synthetic fixtures for tenant A; when exercising `UAM-APP-017`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-APP
Story,UAM-APP-018: Expose application collector quality/coverage and unsupported edge cases in data-quality views,"h2. Normative
The platform shall expose application collector quality/coverage and unsupported edge cases in data-quality views.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-APP-018`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-APP-018
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-02
",,EPIC-P1-02,"phase-1,visibility,uam,req-id,must,uam-app-018",High,UAM-APP-018,1,Given synthetic fixtures for tenant A; when exercising `UAM-APP-018`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-APP
Story,"UAM-WEB-001: Capture visited URL, normalized domain/host, page title, browser and timestamps subject to recording policy","h2. Normative
The platform shall capture visited URL, normalized domain/host, page title, browser and timestamps subject to recording policy.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-WEB-001`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-WEB-001
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-03
",,EPIC-P1-03,"phase-1,visibility,uam,req-id,must,uam-web-001",High,UAM-WEB-001,1,Given synthetic fixtures for tenant A; when exercising `UAM-WEB-001`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-WEB
Story,UAM-WEB-002: Calculate website/session duration and foreground active duration,"h2. Normative
The platform shall calculate website/session duration and foreground active duration.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-WEB-002`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-WEB-002
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-03
",,EPIC-P1-03,"phase-1,visibility,uam,req-id,must,uam-web-002",High,UAM-WEB-002,1,Given synthetic fixtures for tenant A; when exercising `UAM-WEB-002`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-WEB
Story,UAM-WEB-003: Categorize websites by business/productivity/risk taxonomy,"h2. Normative
The platform shall categorize websites by business/productivity/risk taxonomy.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-WEB-003`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-WEB-003
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-03
",,EPIC-P1-03,"phase-1,visibility,uam,req-id,must,uam-web-003",High,UAM-WEB-003,1,Given synthetic fixtures for tenant A; when exercising `UAM-WEB-003`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-WEB
Story,UAM-WEB-004: Allow website-category and individual-domain productivity overrides by team or role,"h2. Normative
The platform shall allow website-category and individual-domain productivity overrides by team or role.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-WEB-004`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-WEB-004
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-03
",,EPIC-P1-03,"phase-1,visibility,uam,req-id,must,uam-web-004",High,UAM-WEB-004,1,Given synthetic fixtures for tenant A; when exercising `UAM-WEB-004`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-WEB
Story,"UAM-WEB-005: Allow website allow, warn and block policies with user-facing reason text","h2. Normative
The platform shall allow website allow, warn and block policies with user-facing reason text.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-WEB-005`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-WEB-005
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-03
",,EPIC-P1-03,"phase-1,visibility,uam,req-id,must,uam-web-005",High,UAM-WEB-005,1,Given synthetic fixtures for tenant A; when exercising `UAM-WEB-005`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-WEB
Story,"UAM-WEB-006: Support Do Not Record rules for banking, healthcare, personal webmail and other privacy-sensitive domains","h2. Normative
The platform shall support Do Not Record rules for banking, healthcare, personal webmail and other privacy-sensitive domains.

h2. Acceptance (v1.2)
Given synthetic fixtures for tenant A; when exercising `UAM-WEB-006`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.

h2. Traceability
* Requirement: UAM-WEB-006
* Edition: Visibility
* Strategy: ADAPT
* Release gate: Visibility GA
* Parent epic: EPIC-P1-03
",,EPIC-P1-03,"phase-1,visibility,uam,req-id,must,uam-web-006",High,UAM-WEB-006,1,Given synthetic fixtures for tenant A; when exercising `UAM-WEB-006`; then normative behavior is observable via UI/API/events/audit within applicable NFR latency; unauthorized tenant/role/purpose denied with audit; gate `Visibility GA` checks pass. Min: 1 positive + 1 negative automated test linked to this ID.,UAM-WEB
